# MultiGeometry integrator with 121 geometries on (4, 66) radial range (2th_deg) and (-180, 180) azimuthal range (deg)
# 
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
# --> LaB6_BM20_over3.dat
#       2th_deg             I 
  1.552564e+01    8.184789e+08
  1.552972e+01    8.219351e+08
  1.553379e+01    8.233508e+08
  1.553787e+01    8.236450e+08
  1.554195e+01    8.212037e+08
  1.554602e+01    8.202338e+08
  1.555010e+01    8.190831e+08
  1.555417e+01    8.226767e+08
  1.555825e+01    8.279175e+08
  1.556233e+01    8.309555e+08
  1.556640e+01    8.299559e+08
  1.557048e+01    8.270420e+08
  1.557456e+01    8.282725e+08
  1.557863e+01    8.280067e+08
  1.558271e+01    8.272826e+08
  1.558679e+01    8.249671e+08
  1.559086e+01    8.237312e+08
  1.559494e+01    8.255756e+08
  1.559901e+01    8.254936e+08
  1.560309e+01    8.286622e+08
  1.560717e+01    8.278727e+08
  1.561124e+01    8.284450e+08
  1.561532e+01    8.268835e+08
  1.561940e+01    8.290720e+08
  1.562347e+01    8.295507e+08
  1.562755e+01    8.266223e+08
  1.563162e+01    8.240658e+08
  1.563570e+01    8.239038e+08
  1.563978e+01    8.275648e+08
  1.564385e+01    8.277136e+08
  1.564793e+01    8.246128e+08
  1.565201e+01    8.230649e+08
  1.565608e+01    8.214776e+08
  1.566016e+01    8.246833e+08
  1.566423e+01    8.261570e+08
  1.566831e+01    8.263358e+08
  1.567239e+01    8.241048e+08
  1.567646e+01    8.190232e+08
  1.568054e+01    8.180294e+08
  1.568462e+01    8.179745e+08
  1.568869e+01    8.175707e+08
  1.569277e+01    8.202366e+08
  1.569684e+01    8.193123e+08
  1.570092e+01    8.223941e+08
  1.570500e+01    8.178688e+08
  1.570907e+01    8.153971e+08
  1.571315e+01    8.146439e+08
  1.571723e+01    8.167247e+08
  1.572130e+01    8.164995e+08
  1.572538e+01    8.140934e+08
  1.572945e+01    8.118869e+08
  1.573353e+01    8.113383e+08
  1.573761e+01    8.070466e+08
  1.574168e+01    8.066010e+08
  1.574576e+01    8.078687e+08
  1.574984e+01    8.092849e+08
  1.575391e+01    8.100755e+08
  1.575799e+01    8.112876e+08
  1.576206e+01    8.122726e+08
  1.576614e+01    8.113930e+08
  1.577022e+01    8.101889e+08
  1.577429e+01    8.078802e+08
  1.577837e+01    8.058262e+08
  1.578245e+01    8.040956e+08
  1.578652e+01    8.045700e+08
  1.579060e+01    8.018692e+08
  1.579467e+01    7.985181e+08
  1.579875e+01    7.962734e+08
  1.580283e+01    7.951205e+08
  1.580690e+01    7.959722e+08
  1.581098e+01    7.979022e+08
  1.581506e+01    8.013663e+08
  1.581913e+01    8.007364e+08
  1.582321e+01    7.989042e+08
  1.582728e+01    7.967229e+08
  1.583136e+01    7.948335e+08
  1.583544e+01    7.941900e+08
  1.583951e+01    7.941158e+08
  1.584359e+01    7.942607e+08
  1.584767e+01    7.948061e+08
  1.585174e+01    7.957269e+08
  1.585582e+01    7.951038e+08
  1.585989e+01    7.915488e+08
  1.586397e+01    7.918177e+08
  1.586805e+01    7.920403e+08
  1.587212e+01    7.899938e+08
  1.587620e+01    7.876383e+08
  1.588028e+01    7.877776e+08
  1.588435e+01    7.902107e+08
  1.588843e+01    7.890127e+08
  1.589250e+01    7.886222e+08
  1.589658e+01    7.884995e+08
  1.590066e+01    7.881364e+08
  1.590473e+01    7.864706e+08
  1.590881e+01    7.850356e+08
  1.591289e+01    7.843596e+08
  1.591696e+01    7.828379e+08
  1.592104e+01    7.815820e+08
  1.592512e+01    7.785849e+08
  1.592919e+01    7.770290e+08
  1.593327e+01    7.762236e+08
  1.593734e+01    7.758073e+08
  1.594142e+01    7.725607e+08
  1.594550e+01    7.676411e+08
  1.594957e+01    7.676514e+08
  1.595365e+01    7.677022e+08
  1.595773e+01    7.701668e+08
  1.596180e+01    7.690725e+08
  1.596588e+01    7.697868e+08
  1.596995e+01    7.700978e+08
  1.597403e+01    7.703527e+08
  1.597811e+01    7.710610e+08
  1.598218e+01    7.695010e+08
  1.598626e+01    7.688680e+08
  1.599034e+01    7.680179e+08
  1.599441e+01    7.685573e+08
  1.599849e+01    7.669965e+08
  1.600256e+01    7.681164e+08
  1.600664e+01    7.653940e+08
  1.601072e+01    7.667861e+08
  1.601479e+01    7.641049e+08
  1.601887e+01    7.636113e+08
  1.602295e+01    7.618553e+08
  1.602702e+01    7.615320e+08
  1.603110e+01    7.627405e+08
  1.603517e+01    7.642136e+08
  1.603925e+01    7.650597e+08
  1.604333e+01    7.639161e+08
  1.604740e+01    7.638030e+08
  1.605148e+01    7.664031e+08
  1.605556e+01    7.690205e+08
  1.605963e+01    7.677092e+08
  1.606371e+01    7.647964e+08
  1.606778e+01    7.650320e+08
  1.607186e+01    7.655897e+08
  1.607594e+01    7.652087e+08
  1.608001e+01    7.658593e+08
  1.608409e+01    7.668396e+08
  1.608817e+01    7.685096e+08
  1.609224e+01    7.699811e+08
  1.609632e+01    7.727101e+08
  1.610039e+01    7.715747e+08
  1.610447e+01    7.695136e+08
  1.610855e+01    7.665533e+08
  1.611262e+01    7.684585e+08
  1.611670e+01    7.687109e+08
  1.612078e+01    7.688695e+08
  1.612485e+01    7.707995e+08
  1.612893e+01    7.735535e+08
  1.613300e+01    7.751034e+08
  1.613708e+01    7.732781e+08
  1.614116e+01    7.710369e+08
  1.614523e+01    7.698691e+08
  1.614931e+01    7.637747e+08
  1.615339e+01    7.637035e+08
  1.615746e+01    7.615163e+08
  1.616154e+01    7.653283e+08
  1.616561e+01    7.657024e+08
  1.616969e+01    7.657677e+08
  1.617377e+01    7.651686e+08
  1.617784e+01    7.644220e+08
  1.618192e+01    7.636542e+08
  1.618600e+01    7.619387e+08
  1.619007e+01    7.614964e+08
  1.619415e+01    7.612294e+08
  1.619822e+01    7.597629e+08
  1.620230e+01    7.569666e+08
  1.620638e+01    7.558916e+08
  1.621045e+01    7.533181e+08
  1.621453e+01    7.515878e+08
  1.621861e+01    7.521305e+08
  1.622268e+01    7.565134e+08
  1.622676e+01    7.585501e+08
  1.623083e+01    7.602153e+08
  1.623491e+01    7.598439e+08
  1.623899e+01    7.601587e+08
  1.624306e+01    7.579076e+08
  1.624714e+01    7.550309e+08
  1.625122e+01    7.531768e+08
  1.625529e+01    7.529701e+08
  1.625937e+01    7.559793e+08
  1.626345e+01    7.544498e+08
  1.626752e+01    7.533568e+08
  1.627160e+01    7.509283e+08
  1.627567e+01    7.505827e+08
  1.627975e+01    7.512185e+08
  1.628383e+01    7.505275e+08
  1.628790e+01    7.505486e+08
  1.629198e+01    7.494840e+08
  1.629606e+01    7.491204e+08
  1.630013e+01    7.489465e+08
  1.630421e+01    7.498773e+08
  1.630828e+01    7.487778e+08
  1.631236e+01    7.494762e+08
  1.631644e+01    7.490712e+08
  1.632051e+01    7.473169e+08
  1.632459e+01    7.441414e+08
  1.632867e+01    7.421103e+08
  1.633274e+01    7.408562e+08
  1.633682e+01    7.397183e+08
  1.634089e+01    7.378452e+08
  1.634497e+01    7.411087e+08
  1.634905e+01    7.411715e+08
  1.635312e+01    7.409494e+08
  1.635720e+01    7.349442e+08
  1.636128e+01    7.347974e+08
  1.636535e+01    7.351874e+08
  1.636943e+01    7.391524e+08
  1.637350e+01    7.385923e+08
  1.637758e+01    7.374017e+08
  1.638166e+01    7.347636e+08
  1.638573e+01    7.333145e+08
  1.638981e+01    7.352049e+08
  1.639389e+01    7.362919e+08
  1.639796e+01    7.367373e+08
  1.640204e+01    7.366203e+08
  1.640611e+01    7.373498e+08
  1.641019e+01    7.375942e+08
  1.641427e+01    7.354378e+08
  1.641834e+01    7.301111e+08
  1.642242e+01    7.299109e+08
  1.642650e+01    7.309048e+08
  1.643057e+01    7.344793e+08
  1.643465e+01    7.341017e+08
  1.643872e+01    7.332568e+08
  1.644280e+01    7.291768e+08
  1.644688e+01    7.267002e+08
  1.645095e+01    7.245238e+08
  1.645503e+01    7.272205e+08
  1.645911e+01    7.292019e+08
  1.646318e+01    7.291431e+08
  1.646726e+01    7.292950e+08
  1.647133e+01    7.270331e+08
  1.647541e+01    7.277866e+08
  1.647949e+01    7.237936e+08
  1.648356e+01    7.217191e+08
  1.648764e+01    7.198684e+08
  1.649172e+01    7.217131e+08
  1.649579e+01    7.227187e+08
  1.649987e+01    7.224083e+08
  1.650394e+01    7.215450e+08
  1.650802e+01    7.192802e+08
  1.651210e+01    7.191476e+08
  1.651617e+01    7.175061e+08
  1.652025e+01    7.155804e+08
  1.652433e+01    7.123359e+08
  1.652840e+01    7.141045e+08
  1.653248e+01    7.174203e+08
  1.653655e+01    7.198105e+08
  1.654063e+01    7.195019e+08
  1.654471e+01    7.205875e+08
  1.654878e+01    7.196997e+08
  1.655286e+01    7.180901e+08
  1.655694e+01    7.165095e+08
  1.656101e+01    7.187242e+08
  1.656509e+01    7.232157e+08
  1.656917e+01    7.261588e+08
  1.657324e+01    7.279042e+08
  1.657732e+01    7.263538e+08
  1.658139e+01    7.260316e+08
  1.658547e+01    7.238059e+08
  1.658955e+01    7.227464e+08
  1.659362e+01    7.249760e+08
  1.659770e+01    7.262471e+08
  1.660178e+01    7.265030e+08
  1.660585e+01    7.247548e+08
  1.660993e+01    7.269926e+08
  1.661400e+01    7.303639e+08
  1.661808e+01    7.314529e+08
  1.662216e+01    7.298100e+08
  1.662623e+01    7.289427e+08
  1.663031e+01    7.284308e+08
  1.663439e+01    7.279045e+08
  1.663846e+01    7.273453e+08
  1.664254e+01    7.266139e+08
  1.664661e+01    7.246626e+08
  1.665069e+01    7.208729e+08
  1.665477e+01    7.186203e+08
  1.665884e+01    7.177666e+08
  1.666292e+01    7.197585e+08
  1.666700e+01    7.197238e+08
  1.667107e+01    7.184582e+08
  1.667515e+01    7.157910e+08
  1.667922e+01    7.147940e+08
  1.668330e+01    7.145697e+08
  1.668738e+01    7.155450e+08
  1.669145e+01    7.156243e+08
  1.669553e+01    7.164176e+08
  1.669961e+01    7.146661e+08
  1.670368e+01    7.132682e+08
  1.670776e+01    7.122909e+08
  1.671183e+01    7.121515e+08
  1.671591e+01    7.124901e+08
  1.671999e+01    7.130386e+08
  1.672406e+01    7.148123e+08
  1.672814e+01    7.183133e+08
  1.673222e+01    7.162775e+08
  1.673629e+01    7.126376e+08
  1.674037e+01    7.101916e+08
  1.674444e+01    7.151104e+08
  1.674852e+01    7.183713e+08
  1.675260e+01    7.180319e+08
  1.675667e+01    7.152478e+08
  1.676075e+01    7.127655e+08
  1.676483e+01    7.097734e+08
  1.676890e+01    7.068015e+08
  1.677298e+01    7.073354e+08
  1.677705e+01    7.081102e+08
  1.678113e+01    7.088567e+08
  1.678521e+01    7.100437e+08
  1.678928e+01    7.114907e+08
  1.679336e+01    7.089377e+08
  1.679744e+01    7.052347e+08
  1.680151e+01    7.031763e+08
  1.680559e+01    7.050433e+08
  1.680966e+01    7.035407e+08
  1.681374e+01    7.028967e+08
  1.681782e+01    7.009764e+08
  1.682189e+01    6.981325e+08
  1.682597e+01    6.974934e+08
  1.683005e+01    6.968785e+08
  1.683412e+01    7.000211e+08
  1.683820e+01    6.979457e+08
  1.684227e+01    6.970208e+08
  1.684635e+01    6.930251e+08
  1.685043e+01    6.903523e+08
  1.685450e+01    6.907038e+08
  1.685858e+01    6.931625e+08
  1.686266e+01    6.958896e+08
  1.686673e+01    6.978069e+08
  1.687081e+01    6.973489e+08
  1.687488e+01    6.983072e+08
  1.687896e+01    6.975607e+08
  1.688304e+01    6.973556e+08
  1.688711e+01    6.961784e+08
  1.689119e+01    6.947321e+08
  1.689527e+01    6.937040e+08
  1.689934e+01    6.927500e+08
  1.690342e+01    6.912395e+08
  1.690750e+01    6.918968e+08
  1.691157e+01    6.915160e+08
  1.691565e+01    6.912493e+08
  1.691972e+01    6.903658e+08
  1.692380e+01    6.909580e+08
  1.692788e+01    6.917616e+08
  1.693195e+01    6.895419e+08
  1.693603e+01    6.853578e+08
  1.694011e+01    6.831279e+08
  1.694418e+01    6.823352e+08
  1.694826e+01    6.823109e+08
  1.695233e+01    6.810910e+08
  1.695641e+01    6.812965e+08
  1.696049e+01    6.832665e+08
  1.696456e+01    6.847726e+08
  1.696864e+01    6.846127e+08
  1.697272e+01    6.836265e+08
  1.697679e+01    6.811269e+08
  1.698087e+01    6.800938e+08
  1.698494e+01    6.797588e+08
  1.698902e+01    6.815180e+08
  1.699310e+01    6.840682e+08
  1.699717e+01    6.828465e+08
  1.700125e+01    6.819836e+08
  1.700533e+01    6.781110e+08
  1.700940e+01    6.800939e+08
  1.701348e+01    6.785371e+08
  1.701755e+01    6.774674e+08
  1.702163e+01    6.734038e+08
  1.702571e+01    6.733257e+08
  1.702978e+01    6.773556e+08
  1.703386e+01    6.813278e+08
  1.703794e+01    6.822495e+08
  1.704201e+01    6.817615e+08
  1.704609e+01    6.827347e+08
  1.705016e+01    6.833531e+08
  1.705424e+01    6.853489e+08
  1.705832e+01    6.859509e+08
  1.706239e+01    6.868980e+08
  1.706647e+01    6.870568e+08
  1.707055e+01    6.876605e+08
  1.707462e+01    6.875429e+08
  1.707870e+01    6.876656e+08
  1.708277e+01    6.867274e+08
  1.708685e+01    6.857457e+08
  1.709093e+01    6.853234e+08
  1.709500e+01    6.853859e+08
  1.709908e+01    6.883776e+08
  1.710316e+01    6.889387e+08
  1.710723e+01    6.881407e+08
  1.711131e+01    6.852832e+08
  1.711538e+01    6.833940e+08
  1.711946e+01    6.845054e+08
  1.712354e+01    6.880989e+08
  1.712761e+01    6.884002e+08
  1.713169e+01    6.894928e+08
  1.713577e+01    6.890448e+08
  1.713984e+01    6.904917e+08
  1.714392e+01    6.873082e+08
  1.714799e+01    6.805743e+08
  1.715207e+01    6.735820e+08
  1.715615e+01    6.737307e+08
  1.716022e+01    6.758125e+08
  1.716430e+01    6.787274e+08
  1.716838e+01    6.761324e+08
  1.717245e+01    6.767188e+08
  1.717653e+01    6.771092e+08
  1.718060e+01    6.793785e+08
  1.718468e+01    6.806590e+08
  1.718876e+01    6.817667e+08
  1.719283e+01    6.806642e+08
  1.719691e+01    6.805930e+08
  1.720099e+01    6.798180e+08
  1.720506e+01    6.803327e+08
  1.720914e+01    6.790081e+08
  1.721321e+01    6.784191e+08
  1.721729e+01    6.773793e+08
  1.722137e+01    6.761089e+08
  1.722544e+01    6.741715e+08
  1.722952e+01    6.738818e+08
  1.723360e+01    6.736569e+08
  1.723767e+01    6.743106e+08
  1.724175e+01    6.734752e+08
  1.724583e+01    6.755693e+08
  1.724990e+01    6.755449e+08
  1.725398e+01    6.750373e+08
  1.725805e+01    6.719220e+08
  1.726213e+01    6.705438e+08
  1.726621e+01    6.689252e+08
  1.727028e+01    6.677468e+08
  1.727436e+01    6.691105e+08
  1.727844e+01    6.718559e+08
  1.728251e+01    6.732436e+08
  1.728659e+01    6.721209e+08
  1.729066e+01    6.720833e+08
  1.729474e+01    6.715836e+08
  1.729882e+01    6.708982e+08
  1.730289e+01    6.702868e+08
  1.730697e+01    6.694961e+08
  1.731105e+01    6.701165e+08
  1.731512e+01    6.690215e+08
  1.731920e+01    6.701157e+08
  1.732327e+01    6.671379e+08
  1.732735e+01    6.652833e+08
  1.733143e+01    6.626382e+08
  1.733550e+01    6.634618e+08
  1.733958e+01    6.646249e+08
  1.734366e+01    6.656900e+08
  1.734773e+01    6.660256e+08
  1.735181e+01    6.671262e+08
  1.735588e+01    6.652724e+08
  1.735996e+01    6.614561e+08
  1.736404e+01    6.587470e+08
  1.736811e+01    6.611756e+08
  1.737219e+01    6.630428e+08
  1.737627e+01    6.635401e+08
  1.738034e+01    6.606384e+08
  1.738442e+01    6.600551e+08
  1.738849e+01    6.600484e+08
  1.739257e+01    6.615388e+08
  1.739665e+01    6.630559e+08
  1.740072e+01    6.639849e+08
  1.740480e+01    6.621580e+08
  1.740888e+01    6.611658e+08
  1.741295e+01    6.590514e+08
  1.741703e+01    6.567479e+08
  1.742110e+01    6.533656e+08
  1.742518e+01    6.531125e+08
  1.742926e+01    6.532937e+08
  1.743333e+01    6.539855e+08
  1.743741e+01    6.530780e+08
  1.744149e+01    6.543803e+08
  1.744556e+01    6.553781e+08
  1.744964e+01    6.575341e+08
  1.745371e+01    6.554671e+08
  1.745779e+01    6.539241e+08
  1.746187e+01    6.511691e+08
  1.746594e+01    6.531404e+08
  1.747002e+01    6.529249e+08
  1.747410e+01    6.536991e+08
  1.747817e+01    6.528099e+08
  1.748225e+01    6.534442e+08
  1.748632e+01    6.520703e+08
  1.749040e+01    6.522080e+08
  1.749448e+01    6.502988e+08
  1.749855e+01    6.502618e+08
  1.750263e+01    6.524521e+08
  1.750671e+01    6.511570e+08
  1.751078e+01    6.504503e+08
  1.751486e+01    6.497849e+08
  1.751893e+01    6.508668e+08
  1.752301e+01    6.491716e+08
  1.752709e+01    6.470084e+08
  1.753116e+01    6.487381e+08
  1.753524e+01    6.506374e+08
  1.753932e+01    6.512884e+08
  1.754339e+01    6.519885e+08
  1.754747e+01    6.533962e+08
  1.755155e+01    6.531947e+08
  1.755562e+01    6.533449e+08
  1.755970e+01    6.550080e+08
  1.756377e+01    6.586007e+08
  1.756785e+01    6.592622e+08
  1.757193e+01    6.597716e+08
  1.757600e+01    6.581720e+08
  1.758008e+01    6.593206e+08
  1.758416e+01    6.573459e+08
  1.758823e+01    6.545222e+08
  1.759231e+01    6.525382e+08
  1.759638e+01    6.531593e+08
  1.760046e+01    6.544902e+08
  1.760454e+01    6.566756e+08
  1.760861e+01    6.569688e+08
  1.761269e+01    6.562800e+08
  1.761677e+01    6.560005e+08
  1.762084e+01    6.551589e+08
  1.762492e+01    6.580927e+08
  1.762899e+01    6.586455e+08
  1.763307e+01    6.581410e+08
  1.763715e+01    6.561667e+08
  1.764122e+01    6.544474e+08
  1.764530e+01    6.516747e+08
  1.764938e+01    6.492657e+08
  1.765345e+01    6.486103e+08
  1.765753e+01    6.502623e+08
  1.766160e+01    6.527210e+08
  1.766568e+01    6.533975e+08
  1.766976e+01    6.535746e+08
  1.767383e+01    6.516363e+08
  1.767791e+01    6.491385e+08
  1.768199e+01    6.484866e+08
  1.768606e+01    6.464868e+08
  1.769014e+01    6.450670e+08
  1.769421e+01    6.457825e+08
  1.769829e+01    6.466144e+08
  1.770237e+01    6.492328e+08
  1.770644e+01    6.477865e+08
  1.771052e+01    6.484592e+08
  1.771460e+01    6.464789e+08
  1.771867e+01    6.480951e+08
  1.772275e+01    6.481916e+08
  1.772682e+01    6.469470e+08
  1.773090e+01    6.446725e+08
  1.773498e+01    6.414883e+08
  1.773905e+01    6.404103e+08
  1.774313e+01    6.423601e+08
  1.774721e+01    6.444601e+08
  1.775128e+01    6.454988e+08
  1.775536e+01    6.440523e+08
  1.775943e+01    6.450766e+08
  1.776351e+01    6.449353e+08
  1.776759e+01    6.449162e+08
  1.777166e+01    6.430119e+08
  1.777574e+01    6.436414e+08
  1.777982e+01    6.453079e+08
  1.778389e+01    6.457486e+08
  1.778797e+01    6.453614e+08
  1.779204e+01    6.419589e+08
  1.779612e+01    6.393463e+08
  1.780020e+01    6.396685e+08
  1.780427e+01    6.416086e+08
  1.780835e+01    6.441084e+08
  1.781243e+01    6.428536e+08
  1.781650e+01    6.411573e+08
  1.782058e+01    6.383286e+08
  1.782465e+01    6.378565e+08
  1.782873e+01    6.356593e+08
  1.783281e+01    6.343688e+08
  1.783688e+01    6.328744e+08
  1.784096e+01    6.324015e+08
  1.784504e+01    6.341519e+08
  1.784911e+01    6.333909e+08
  1.785319e+01    6.356154e+08
  1.785726e+01    6.359171e+08
  1.786134e+01    6.366795e+08
  1.786542e+01    6.348909e+08
  1.786949e+01    6.338049e+08
  1.787357e+01    6.340731e+08
  1.787765e+01    6.345079e+08
  1.788172e+01    6.358212e+08
  1.788580e+01    6.340988e+08
  1.788988e+01    6.320185e+08
  1.789395e+01    6.277206e+08
  1.789803e+01    6.278957e+08
  1.790210e+01    6.299131e+08
  1.790618e+01    6.314129e+08
  1.791026e+01    6.302767e+08
  1.791433e+01    6.312082e+08
  1.791841e+01    6.321923e+08
  1.792249e+01    6.327944e+08
  1.792656e+01    6.305452e+08
  1.793064e+01    6.297764e+08
  1.793471e+01    6.292495e+08
  1.793879e+01    6.271315e+08
  1.794287e+01    6.256981e+08
  1.794694e+01    6.251696e+08
  1.795102e+01    6.264831e+08
  1.795510e+01    6.282542e+08
  1.795917e+01    6.295323e+08
  1.796325e+01    6.293021e+08
  1.796732e+01    6.270140e+08
  1.797140e+01    6.256329e+08
  1.797548e+01    6.255016e+08
  1.797955e+01    6.245212e+08
  1.798363e+01    6.245322e+08
  1.798771e+01    6.229533e+08
  1.799178e+01    6.238864e+08
  1.799586e+01    6.234959e+08
  1.799993e+01    6.244215e+08
  1.800401e+01    6.229785e+08
  1.800809e+01    6.205782e+08
  1.801216e+01    6.193450e+08
  1.801624e+01    6.200967e+08
  1.802032e+01    6.195245e+08
  1.802439e+01    6.204286e+08
  1.802847e+01    6.229223e+08
  1.803254e+01    6.273045e+08
  1.803662e+01    6.277825e+08
  1.804070e+01    6.269043e+08
  1.804477e+01    6.229637e+08
  1.804885e+01    6.221134e+08
  1.805293e+01    6.228645e+08
  1.805700e+01    6.271395e+08
  1.806108e+01    6.283297e+08
  1.806515e+01    6.250234e+08
  1.806923e+01    6.260257e+08
  1.807331e+01    6.274954e+08
  1.807738e+01    6.297890e+08
  1.808146e+01    6.294340e+08
  1.808554e+01    6.268821e+08
  1.808961e+01    6.258371e+08
  1.809369e+01    6.265236e+08
  1.809776e+01    6.303084e+08
  1.810184e+01    6.326564e+08
  1.810592e+01    6.322869e+08
  1.810999e+01    6.333786e+08
  1.811407e+01    6.349936e+08
  1.811815e+01    6.358571e+08
